cog_job,man_job,wage_h,cog_skill,man_skill,weight
1.340851,-1.141045,7.473841,.3793266,-.4520771,.8527386
2.00687,.7191045,33.63229,1.98374,.8166618,.8527386
1.013872,-.6003501,7.787743,.8192897,-.7254679,.7527748
1.342291,-1.149404,17.23468,-.930059,.3806288,.8823046
-1.492317,1.187418,31.98804,-1.674592,.7551079,.8660367
1.615648,-.6944575,16.38266,1.165605,.0028257,.9539483
1.357636,-2.095146,19.49178,1.222621,-.089184,.7527748
.1334047,.0234403,1.86846,-.1605121,-.4022286,.8667736
-.288879,-.4836347,13.49776,.1081959,-.3635136,.8527386
.4239667,.1251519,15.57549,.1920977,-.1141428,.8379041
-1.049838,.9992375,10.70254,-1.859063,.7164462,.9539483
1.407932,-2.052515,19.79073,.2447749,-.3796256,.7851747
.5395771,-.8469568,21.39013,.3669933,-.26933,.7527748
-1.467851,1.216617,8.96861,-.1086826,-.5824811,1.014935
-1.592369,.0479582,7.473841,.350131,.3710632,.8541261
-.4244204,.9705248,8.594917,.2166687,.8448804,.8541261
.6559501,.3735421,5.73991,-.7567665,1.876146,.7857922
.2881306,.6354137,16.60688,.4622581,.1772533,.8091099
-.1497864,-.5472691,9.118087,-.675154,.5226753,.8530105
.1578949,.0314154,6.576981,-1.330732,.493881,1.070915
2.107349,.7371858,21.58445,1.476436,.4378109,.8768795
-.7059028,-.2328254,5.979073,.0135308,1.385695,1.070915
1.121003,.2677518,20.91181,.910198,-.2140793,.8681133
-1.035073,.0956024,9.297459,.2353918,.6251287,.9712068
1.220691,-.4328454,20.47832,-.7272089,2.224976,.7857922
-.2918517,.5894602,11.10613,-1.680524,-1.767433,.8089041
-1.650917,-.1745306,12.69058,-.3875243,1.086309,.9024392
-1.891296,.3538505,8.938714,-.1590406,-.1742705,.911663
-.1558375,-.5189005,5.754858,-.2110289,-.0519341,1.03003
-1.154292,.9373676,20.92676,-.8077652,.9802532,.874654
-1.655354,-.1809571,10.46338,-1.437201,.7566435,.7787389
-.4262794,.9696171,5.754858,-1.740862,.5725995,1.071169
-.6651707,.8621463,10.46338,-1.776736,1.176181,.9046225
-1.754646,.4232416,7.100149,-.8438996,.2705458,.9672023
-.0476223,-1.82732,17.36921,-.1788342,.7270754,1.033505
-.0083734,-1.618907,8.96861,-1.203919,-1.306779,.8959354
-1.783589,.4172401,9.925261,-.4367442,1.355646,.9499346
-.1480495,-.534455,7.847533,-1.092706,-.2437327,.8959354
.1139325,1.140039,12.70553,-.7491444,2.285776,.9795907
-.6643991,.8300621,12.70553,-1.696656,1.416705,.9320439
-.3901331,-.0184582,7.93722,-.9371067,.2558034,1.06617
1.581536,-.6873046,22.92974,.316835,-.5038254,1.288669
-.0173679,-1.718742,8.759342,-.1331632,-.3491791,1.116767
-.0568789,-1.631068,11.21076,-.8841656,-1.382672,.8298602
-.2974128,-.1124751,11.68909,.4262184,.1643434,.8798769
-.0755593,1.243849,17.93722,.1044197,-.7888951,.7806575
.6499338,1.980298,15.11211,-.0932079,3.193769,.9149839
.9286003,-.7134314,16.96562,-.5602304,1.216115,1.0083
-3.060571,.4680124,6.726457,-.0827803,.0582525,.835662
-1.737908,.0899365,7.847533,-.4550621,.6395967,1.056404
-.9712372,.9317757,8.221226,-.5412772,1.527949,.9394685
.2624426,-1.085705,11.67414,.4452922,-.4256035,1.048902
-.2938566,.5913068,10.08969,-.7602257,.3112277,1.300394
-.5033889,1.088974,20.85202,-2.216763,-.0489992,.9394685
-1.233217,.1988124,12.81016,-2.626857,.4867619,.9446271
.4326601,.1269654,12.06278,.0398884,-.0447149,1.300394
-1.075556,1.028344,20.11958,-.4788724,1.347428,1.179922
.8715357,-1.189558,20.98655,.33007,-.4800821,1.401333
.7211158,-2.557302,16.71151,.5692326,-.3951169,.8599702
2.257688,-.593821,13.45291,.6120992,1.588359,1.030934
-.2270148,-1.133983,10.41854,-.0737335,.6607218,.8599702
.2608757,-1.076772,20.68759,-.4714857,-.8297021,.9099171
-.1329843,-.5487861,6.427504,-.3132985,-.6589584,.9099171
-1.071725,.9907899,11.21076,-1.576221,1.17851,1.032491
-.2760214,-.4673659,8.96861,3.097251,.1060044,1.042404
-.5907894,-.15996,6.502242,.5804684,-.2500592,1.007488
-.0416956,-1.724939,19.08819,-.1672115,-.1669119,1.007488
.3743195,-.8018617,13.45291,-.2435727,.9158095,.9603915
-1.834615,.3245387,4.484305,-1.320594,.2974147,1.093319
-.9995494,.1779389,20.14948,.0892295,-1.511848,1.218376
-.3324078,.4464655,12.45142,-.2308786,-.613616,.9695418
.0024294,-1.74941,14.94768,-.5924847,-1.250565,.8599702
-.6314344,.885354,15.54559,-1.043445,.6036195,.884997
.0111448,-1.772988,8.96861,.1122414,.1884382,.9788592
-.5791508,-.1732638,11.95815,-.0582087,-1.222854,.940731
-.5321764,.6916486,21.55456,-.1168705,.0414081,1.594501
-1.298644,.2164457,7.473841,.5315395,.3902214,.9965276
1.159879,-.584659,25.54559,-.1188187,.172531,1.06674
.3235917,-.5600608,21.47982,.4515687,-.1236315,1.117877
-.3422878,.5607498,11.95815,-.7670146,2.84692,1.646917
-.5096181,1.087847,8.96861,-.7174496,2.383199,1.314252
-.8225268,.4754111,9.715994,-.8149011,.6275905,1.314252
1.263083,-.3985863,18.6846,-.6005772,1.00153,1.362999
-1.230985,.1931625,4.170403,1.018167,-.5505875,1.573606
.2431972,-1.091838,12.03288,1.027074,-.3703471,.7347096
-.3473023,.765665,13.82661,-1.08238,1.050904,1.067092
-.0464661,-1.68549,5.754858,.3404421,-.8394113,.9389098
.0271671,-.4603096,8.44544,.5467767,-.6477686,1.03003
1.56362,-.6813544,23.45292,.0678128,-1.164775,1.311784
-1.450993,1.17419,6.950673,-.1858199,.1737908,.9995158
-.2481484,.0437616,11.98804,.6316867,-.7423339,.975792
-.3235038,-.1204999,8.206278,-1.426785,1.24339,.9995158
1.03424,.4576316,14.36472,-1.523538,.694941,.9803386
-.4424547,1.771546,14.94768,.5886404,1.672447,1.314701
1.745962,-1.37431,25.29148,1.181008,-1.906544,1.056314
.902978,-1.494953,15.69507,.9608272,.154974,.8802004
.3047018,1.07197,15.39611,-1.477544,.7959415,1.180928
-1.26845,.2076886,11.49477,-1.354395,-.9195717,.9989461
-.042365,-1.616469,14.36472,-.1912404,-.8344978,.992501
.7114575,-.2138702,13.07922,-1.251661,1.038844,1.077301
2.057625,.7308609,33.63229,.774699,-.0477934,.992501
.8031286,-.9195122,26.81614,.09115,-.4136814,1.016631
2.159977,-.9122338,21.9432,.2396408,.0800681,.9780231
-.6774544,.8805909,7.100149,-.9555709,1.793643,1.159869
-1.007906,1.112162,7.100149,.2320575,-.7896026,1.259248
.3832302,-.7949091,28.74439,2.168447,-.3193251,1.479931
-1.348746,.2180564,17.93722,-.5200696,.5501408,1.486165
2.052185,.7408617,15.69507,.4320028,1.454793,.7078928
-.9123641,-.0499872,9.491778,-1.115767,.5856382,1.194847
-.7132564,.0864971,5.231689,1.7394,2.276999,.8708204
-1.647818,-.1852418,5.231689,-.355306,.2149941,1.197828
-1.094932,1.005664,6.696562,-.6910695,1.422649,1.011588
1.028032,.4605326,22.42152,-.0272493,.7912168,1.05103
-.4014657,.5554916,22.82511,-.1080131,.9366149,1.00278
.6098183,-1.278617,27.36921,.87448,-.5019436,1.088639
1.782996,-1.394665,36.69656,1.417604,-1.775077,1.418075
.9847898,-.6447173,16.66667,.7934925,-1.02545,1.239316
-.7724326,.275099,7.93722,-1.104053,-.1017438,1.096048
.0805278,-.746724,14.66368,.2963672,-.393414,1.570664
-.1280401,-.528017,5.979073,-.5453219,-2.61089,1.114443
-.2553433,1.914537,30.56801,.324616,.168508,1.15808
-1.144603,-.0559442,9.461884,-.8225079,.4028411,1.03003
-.9875433,1.497874,10.83707,-.8351572,1.33809,1.109354
.8569193,-1.21129,18.52018,.6397611,-.4277241,1.183311
-.049346,-1.910339,7.922272,.1848767,1.592514,.9565965
.2021798,1.35241,8.96861,-.4744863,.5781545,1.141276
.9231013,-.715942,11.97309,1.002644,-1.035614,1.416247
-.2193412,.5076654,21.5994,-1.423177,.7525108,.9360172
-.9782863,.9054666,14.88789,-.1377863,.0966184,.8799266
1.509182,-1.431812,14.94768,.3474965,-.9073984,.9439012
.0164292,-1.574557,8.206278,.3583514,.4065579,.9475602
.1176521,1.14278,14.2003,-.4500937,1.191881,1.0847
-.6047908,-.1579476,6.352765,-1.502301,.372402,.9598659
-1.060479,1.016798,13.06427,-1.662071,.8261024,.7767026
-.0958927,-1.308884,12.21226,-.858919,-1.302059,1.069189
-1.102203,1.004551,12.33184,.302526,1.721019,.851476
-.2547547,1.890075,10.91181,.9943174,-1.199667,.8584595
-.2510532,.0444869,14.2003,-.459124,.0341114,1.091687
-.2647087,-.2862547,9.491778,-.8023512,.2407225,1.157485
.7668499,-.9511754,21.83856,.4468646,-.1441224,1.274707
1.596749,-.6970118,21.71898,-1.052042,-.1243793,1.082925
.3414912,-1.355942,42.70553,1.331902,-.8753034,1.334319
-.109662,.2448132,17.86248,-.1619521,-.5832796,.9315881
.0135824,-1.803119,13.99103,-.1484024,-.5867252,.8837491
1.475726,-1.961504,37.04036,.5011294,-.368781,1.027689
.1183881,1.130587,5.082212,-1.623812,.7209753,1.101167
-.4278957,1.601044,14.57399,.0765827,.0041384,.9779624
-.6467631,.8030938,5.979073,-.3447517,2.115339,.800408
-.0222723,-1.884391,12.72048,1.615002,-.1603424,1.133293
.4763559,.1375454,11.15097,1.203437,-.9504072,.8434964
-.663787,.813585,20.92676,.1674544,1.509996,.7395704
.7731239,-.9218171,25.142,.425579,-.4263659,.8681354
.5049735,.1701675,14.94768,-.693765,1.379759,1.132997
-.54195,.6609356,9.342301,.0230704,.6565278,1.048902
.1030092,-.3114443,9.118087,-.4617641,-.1647985,.8458855
-1.064508,1.030546,11.36024,.1680854,-.0667519,.9371511
.0328065,.3894275,5.007474,-1.162735,.8684849,.892949
.7772776,-.9506533,21.31994,.7747621,-.9204364,1.390592
.8283547,-.6440054,13.77331,1.355327,-2.697547,1.513112
-.0473906,-1.815006,11.5495,1.396286,-.2858385,1.291264
-1.307473,.2044027,14.3472,.2450391,.1923583,1.32216
-.2364618,.9182476,12.5538,-.9555711,1.270212,.8878216
-1.76156,.4067726,17.40316,.4705799,-.3099756,1.018829
.0885148,-2.467419,20.68867,.5402519,.8810156,1.017985
-.2069287,2.637202,15.78192,-.8469818,.644987,1.156891
1.127408,.2320429,23.45768,1.091335,-.1941835,1.024973
.6076188,-1.257669,16.82927,.6191801,-.3328178,.9293626
1.420453,-.831411,31.26256,1.341199,-1.393796,.983042
1.789743,-1.398316,50.34433,1.50508,-3.4279,1.117181
-.0820552,-1.269771,24.132,.4328949,-.3348555,.9870961
-.3379026,.4331225,17.934,.1507067,-.5758291,1.110247
.5514085,-.8336253,22.066,1.622452,-1.258326,1.17796
-.4256877,.5515612,6.040173,-.4249006,-1.13708,1.0835
1.434933,-.8291649,19.31133,.4305157,-.3049745,.8598838
-.7842864,.2773589,7.890962,.3956086,-.7868777,.8506141
.1134324,-.7322149,11.47776,-1.009604,.7310755,.9730023
.0209573,-1.531594,12.86944,-.3169649,-1.539875,.9026892
.4079152,-.7914663,20.48781,.5927225,-.5460485,1.029922
1.506315,-1.409878,17.23099,.7470784,-.8268023,.8769751
.5452679,-.8501878,21.40603,-.4278455,-.4213187,.9358444
.5542564,-.8918621,21.5208,.4833021,.7106081,1.02111
.3539045,-.2677205,18.90961,1.362111,-2.073921,.9438828
.6599303,1.604137,21.5208,-1.207797,.7201416,1.210836
-.3639018,-.6977355,19.22525,-.0225474,-.2770326,1.058398
-1.436219,1.218485,38.62267,1.711365,-1.773244,.8289045
.1594666,.0281515,4.304161,1.097218,-.3421366,.9021654
.4303023,.1069058,14.3472,.4816805,-.4087335,1.010173
1.144339,-2.664145,11.72166,1.07728,-.8810601,.8980341
-.9764405,.9275406,10.04304,-.1367665,.9073361,.8430223
-.3501233,.5656509,17.73314,-.9445631,.5224226,.9796826
1.289564,-1.120569,23.099,-1.130638,.3753638,1.04054
.2865171,-1.043295,10.97561,-2.201019,.9694818,.9058244
-.4700559,1.63186,20.86083,-.8816234,.838796,.9237022
-1.336459,.1862052,13.38594,.7078249,-.692171,.846718
.3393836,.0490611,35.46629,.0854214,.1400516,.7948488
1.148591,-.554955,18.65136,.1335159,.0251985,.7948488
3.252829,-.7499325,18.75179,1.80155,-2.023863,1.034737
1.123359,.2284535,16.06887,-1.001331,.3618255,.9835217
1.751752,-1.379641,19.46915,.619952,-1.118813,.9336887
.5429222,-.8511049,26.85796,1.154611,-.7230213,.9003239
.7670624,-.939483,20.48781,.3499145,-.1125749,.9835217
.6754283,-.192067,24.82066,.5225522,-.3943175,1.031482
-.7616256,.2454503,18.39311,.309545,-.3902032,1.037431
1.220238,-.3962661,17.23099,.7783853,-.6974735,1.558757
.6991482,-2.778593,22.12339,1.344393,-1.217142,.8730239
.0715623,.3665064,21.5208,-.0206202,.4719103,1.010506
-.5812225,-.1570117,6.241033,-.6219001,-.1894389,1.041226
-.2053,2.58876,10.04304,-.640826,2.238936,1.112314
.6408463,2.145241,22.95552,2.030045,-1.974664,1.055956
1.651463,-3.272625,13.44333,-.9211721,-.7032712,.9454412
-.051182,.0868375,15.32281,.8600141,-.0912582,1.081763
-.2036538,2.612468,10.04304,-1.724568,.3818338,1.181137
.0722834,.3721034,12.19512,-1.484745,.4230411,1.053772
.8638505,-1.184652,15.85366,.6960323,.0998567,1.000378
-.9569716,.9334513,15.78192,-.2629982,1.687301,.8608302
.6202071,-.2958824,20.08608,.6437132,-.0573465,.9684905
1.006301,-.6204154,5.781923,.9288354,-.8465655,1.161072
.0683778,.3727585,14.90674,-.8885931,.2405178,.8956817
.3643715,-1.164355,22.066,.7006011,-.3600918,1.030385
.5130945,.6518525,14.77762,.6671216,.9980331,.9813697
-1.045954,1.06792,15.06456,-1.343349,1.855825,1.107139
1.205938,-.3764056,20.5165,-.1045196,1.214395,1.107139
-.0257049,-1.774322,12.48207,-.7027534,-.1102913,1.472054
.3715924,1.920087,7.173602,.7211609,-.7178954,1.107738
-1.780502,.4098116,11.97991,-1.820679,.63131,.8081542
-.1402287,-.485576,13.0703,-.3285308,.2467372,1.136013
-.6857027,.8144463,16.19799,-1.296878,.4435815,1.273211
-1.600254,1.566214,14.3472,-.1112551,1.279112,1.265908
-.9863582,1.530709,14.3472,-.9026843,1.43045,1.123422
2.573041,-.7519386,28.27834,.1742176,.4749902,.8488076
-.6190349,-.1716509,8.895266,.646448,-.6850941,.860459
-.1867032,2.305173,17.934,1.150437,-1.084177,.7696272
.5733603,-.8665785,17.74749,-1.181904,1.155347,.792127
-.8709271,.43777,23.15639,-.5672458,2.130384,.8841718
.6369379,2.078626,26.19799,.4460283,-.4594115,1.033583
.85558,-1.214351,40.98996,.614116,-.4931819,.9426239
.3929541,2.988559,26.26973,-.6709261,.5599298,1.315826
-.1124842,-.4691359,11.90818,-.3919329,-.8130439,1.637108
-.4133573,.5507007,7.575323,-.7751423,1.322263,1.283093
-1.498535,.4916006,10.18651,-.3774558,.0927322,2.096843
-.6761009,.8010304,21.5208,-.244098,.94043,.8662333
-1.145903,-.0606244,10.04304,-.6270495,.714098,.9262567
-.6443985,.7935719,13.91679,-1.05222,.7035037,.9296474
1.524892,-1.440698,14.3472,.4788412,-.1342547,1.017949
-.4903266,1.687839,10.04304,-.4307005,.1779811,.8275188
1.189139,-.4115308,14.3472,-.6959776,1.018595,.8260651
.0654189,.3713329,8.263988,.0978653,1.050429,1.625997
-1.731722,.077272,11.47776,2.305034,-.6873295,1.162057
.6507511,2.187065,20.68867,.2181704,1.998263,1.045122
-1.015871,.5692931,23.31421,.1702283,.9576806,.9747059
-.2515971,1.349667,9.827834,-.1093409,.6898112,1.066598
.1540745,.0066086,7.460546,.1782001,.0862405,.9135743
-.311763,-.1084955,14.3472,.1464073,1.740837,.8314462
-.7899554,.2586229,10.40172,.3272645,.2784036,1.017802
.7163938,-1.138616,13.78766,1.3236,-.3166272,.9568299
.9086382,-.7038587,17.81923,1.086446,-1.541894,.9568299
1.595359,-.6683692,23.44333,1.600263,-1.630891,1.007176
.5889276,-.8558525,14.23243,.0736703,2.54738,.9171984
.1313308,-.2727329,11.36298,-.4664969,.0340659,.9613968
-1.23278,.1502811,6.456241,.6227049,.7709782,1.080497
.1520515,.0115749,4.131994,-.4613063,1.00827,1.195222
-.5397359,.6870982,13.01291,-.249204,1.557664,1.130406
-.8386498,.4637697,10.57389,-2.006107,2.143449,1.130406
-.2118452,.502508,17.21664,2.864731,-.1886547,1.128763
.5830695,-.9011098,16.04017,.1605853,.4020915,.9597777
.9162582,-.7139667,15.63845,.8743083,-.9271494,.9388308
1.704892,-.5403094,13.12769,-.5881578,.6264473,.8549604
-.3218539,-.1168721,22.98422,-.8605884,-1.045995,1.639944
-2.877183,.5139937,7.48924,-.644134,.6627046,1.112011
.0122188,-1.871991,12.72597,-.5016642,-1.767491,1.758877
-1.080646,1.098571,11.69297,-.0184276,.0259574,1.112011
.2970921,-1.066783,8.766141,-.1213617,2.247242,.9835051
-1.068363,1.063809,15.78192,-.1226516,1.195039,1.18833
-.2044767,2.23797,18.65136,-.6565047,1.190071,1.181514
-1.072251,1.071035,10.04304,-.2789077,1.615752,1.18833
-.5957285,-.1645618,9.985653,-1.750989,-.8885895,1.022563
.9247788,-.6092794,14.47633,.9831863,-1.420644,.9220887
.8763778,-.5288898,11.95122,1.205394,-1.209871,1.022563
.7344608,-.8009651,13.78766,1.440364,-.9291466,1.11479
.4921306,.1124949,9.684362,.1060465,-.6370111,1.348042
1.942783,.7167436,44.47633,.4852954,.6587155,1.001631
1.365512,-2.274416,10.87518,-1.129747,.5079572,.6888112
-.1027842,.4120634,9.239598,.0658868,1.104784,1.248973
.6016001,-1.238052,14.56241,.1560878,-.0189162,1.099792
.8017594,-.9351062,23.11334,.5984724,-.3836287,1.127849
.6763846,-.2084948,14.47633,2.218774,-1.443594,1.115448
1.318068,-.187247,26.1406,1.300617,-.2223946,1.201744
2.094614,.7299875,35.86801,2.036455,1.032831,1.18879
-.4420612,1.00021,20.08608,-.8318599,.7868056,1.129613
.7001852,-2.808056,16.54232,.2551403,1.360267,1.189905
.5412824,-.8893223,15.42324,-.2754411,.3404079,1.223408
.3605487,-1.360813,17.51793,-.2715288,1.246609,.970332
-.4200985,.5342834,12.91248,1.509082,-.1389002,.9845747
-.1369984,-.5116284,11.20517,.4547631,.1845629,1.53357
.8753539,-.5296925,6.671449,.6005896,-.2017965,1.263045
-1.851365,.3105476,6.456241,-1.567354,.5395655,1.922312
.4350593,.0932868,21.5208,-.5183154,-1.432505,.7792975
-1.028681,.5281157,7.173602,1.560294,-1.038379,.9753932
-2.124224,.3867625,16.1406,-1.663249,.5861506,.9259719
-.0467781,-1.54153,11.83644,-.0402278,-.8436894,.8964977
.1354679,1.186402,15.16499,-.3545167,1.474898,1.070832
-.2509756,.0337104,7.532281,-1.329859,-.8944665,.8824902
.0462465,-1.527764,14.51937,1.022733,-.4773127,.8824902
.1600701,.0275355,1.7934,-.9193027,.3183359,.8729761
.577679,-.8874946,14.04591,1.065462,-1.594432,.8217023
1.204376,-.378761,28.19225,.4435789,-.4973578,.9569641
.4071517,-.7887653,11.37733,1.029971,-.191523,.9331576
-2.054589,.3131726,8.895266,-.0358192,.8006211,1.084261
-1.423176,1.205545,10.7604,-.4348989,1.056163,.9331576
-1.928419,.3014216,9.02439,.1035453,.0051534,1.922312
-.62672,.8037672,12.28121,-.2508825,-.5525569,.9921886
-.9906619,1.528241,26.39885,.2407378,.4697102,1.084261
-.4645183,1.685496,10.32999,-2.053272,.3157074,1.084261
.1826087,-.0067104,6.671449,-.4471306,.7026914,1.022852
-1.446187,1.200897,8.608322,-.2014214,1.286532,.8417432
-1.352752,.1751796,3.12769,-1.277387,.988965,1.136788
.2178999,1.424757,10.81779,-1.286598,1.308043,.8417432
.6837125,-.2057203,7.173602,-.4292913,.3784681,.9810995
.2482513,1.386097,21.5208,-.6263447,1.253708,.8486697
-.5486574,.6652887,17.934,-1.144547,1.414237,1.154517
-.1298744,-.4798873,6.097561,-1.298895,-.9455405,1.099272
-.3144092,-.107226,9.469154,-.2983653,.5335845,1.027819
.9040083,-.7046954,15.27977,.9415925,-.4073904,1.024778
-.942896,-.0535714,18.82353,-.4133846,.3386878,1.043801
-1.162365,.9914403,11.47776,.0841649,-.491528,1.131227
-1.593428,1.570989,7.173602,-.8403262,1.156711,1.024778
.0184229,-1.50451,14.3472,-1.150165,1.091831,1.027819
-.5312498,.6692181,22.95552,-1.554496,.9213014,.9036705
1.023349,.4425643,27.25969,.9574432,-.1456093,1.08475
1.229702,-.3668697,20,-.1739548,-.425472,.6630475
1.069642,-.2360722,11.72166,-.5189238,-1.61149,1.174707
-.3725996,.4258112,24.132,-1.282244,1.179621,1.409813
-1.169619,.9953263,7.890962,-1.182992,1.169802,.9373183
-.7231185,.8028325,10.7604,-.0824418,-.9412785,.9673566
.0569736,.36413,12.91248,.2197495,.4370908,1.158922
.070871,.3820465,7.173602,-.42571,-1.837331,.5536542
.102812,-.7453144,8.82353,-.0395672,.7831307,.9673566
.0531714,-.4279416,4.576758,.6609999,.1725367,1.069886
-.6930293,.8223878,14.3472,-1.10743,1.082592,1.037431
-1.611159,1.542885,33.44333,-1.574002,1.1255,1.233286
-2.347187,-.0678277,7.173602,-1.444498,.2274256,.9943866
.6525833,2.125555,15.9254,.0367996,.49205,1.117232
-.6401496,.8087193,10.7604,-2.182051,1.398422,1.233286
-3.168095,.4593154,7.173602,1.021718,-.0264934,.9943866
-.0450614,-1.846371,7.460546,.2377129,.9537646,1.152183
-.4059846,.5335088,12.26686,.5427608,.3978305,1.22504
2.332559,-.7268986,23.90244,2.103884,-1.194593,.9596968
.0033125,-1.511486,21.37733,.447961,.9525262,1.192118
1.259221,-.3738034,21.83644,.9598345,.096307,1.178834
-.5861825,-.159312,5.021521,.4626921,-.4281568,1.308792
-.844479,.4828643,6.241033,-.26772,1.604983,1.190508
-1.114942,1.069597,13.41463,-.6312515,.6016507,1.388155
-.6375526,.8737586,6.743186,-.8481124,.2244482,.9796624
-.6732268,.8902566,7.747489,.3726528,-.1441459,1.159531
-.4017096,.5559345,11.95122,-1.999321,.519205,1.338539
.1554452,-.0115388,4.304161,-.5554006,-1.027869,1.023201
-.1747079,.3533143,11.47776,-.7656941,.2657562,1.023201
1.001787,-.6253883,14.59111,.8784436,-.7808989,1.042126
-1.166383,.9605328,7.890962,.7316802,-.2643077,.9977809
.9434195,-.5960791,15.68149,.9263135,-.5560131,1.159531
.9957984,-.5977681,9.196557,.76658,-.5860465,1.135121
1.098026,-.2310442,14.47633,.7756816,.0304435,.9977809
-.9773675,.9466043,6.456241,1.40686,-.2777833,1.279978
.2698723,-1.039807,27.58967,.6574047,1.081321,1.008306
.3034132,-1.053091,14.93544,.4145352,-.3483703,1.170436
.3937125,3.056025,18.39311,.1186536,.4595003,1.028823
-.3309861,-.1003601,9.325682,.0119064,.146951,1.319801
-.0385485,-1.565195,20.68867,-.3873384,-.3972902,.6552462
.0345443,-1.56055,13.27116,-1.90704,.1175406,.9591675
.5695806,-.8370227,9.397418,.2045687,.3170291,.8981903
1.149682,-.5542975,29.38307,1.597794,-.3376506,.8260964
-.8888879,.5936212,12.66858,-1.603027,.8820334,1.011254
.1160407,-1.23043,20.08608,.3677591,-.5664606,.8179477
.7034907,1.16873,16.52798,.5024303,.1168815,.8269362
-.5895789,-.1504335,6.456241,-.9045029,1.490066,.9926407
.6312608,-.3013205,10.88953,.9619721,-.1154107,.7802017
-.0880155,-1.288393,13.94548,-.1619966,-.8285303,.8482912
.8684397,-1.176247,19.31133,.336893,-.3400501,.9678565
-.4361232,1.507913,26.48494,-1.066153,.5343204,.934898
.4029621,-.7753327,20.68867,-1.304213,-.9981225,1.001401
-.5462877,.6843823,10.34433,-.2574487,1.488013,.9066808
-.1104628,-.5061038,13.57245,-.6728544,-1.138493,.8732719
.8025943,-.9574648,14.49067,.3851762,-.7956464,.8868494
-.0429412,-1.720164,13.18508,-.43132,-1.030108,.8732719
.4498944,.0920637,13.62984,-.3485272,.2695116,.8868494
.3700977,.7572573,14.47633,.1553282,.5358444,.8156652
.191039,.0148127,11.47776,.1375926,.2744783,1.051471
-.6259296,.8493019,13.099,-.2560539,1.668989,.9520131
.5758278,-.8457894,17.41751,.0449985,-1.000309,.8846753
1.234259,-.3660435,16.77188,.1362526,1.831261,1.132019
-1.14081,-.0639847,6.097561,-2.28451,.5321894,.8772177
.7615646,-.9202448,29.2396,.733908,-.5497606,1.135377
.6725574,-.1913178,15.91105,-.143085,1.324028,1.077849
.4064599,-.792428,8.307031,-1.36486,1.084795,.9274936
-.4481193,1.826382,11.26255,-.7111254,.6853421,1.135377
-.2561797,1.986083,16.67145,.3796043,-.2691872,.9645007
-.2833413,-.4470184,13.3429,.6070008,-1.252388,1.102877
-1.299269,.1889456,6.456241,.2027357,.0811635,.8772177
-.611097,-.1553108,6.097561,-.3844797,-.8258408,1.001517
.0080933,-1.792598,6.456241,-.0199556,-.370431,.9737245
-.7669762,.2372611,6.527977,-.7800883,1.328095,1.11764
.9931766,-.5745651,11.53515,1.048889,-1.371949,1.002362
.6007009,-1.246288,20.05739,1.009449,-.953866,1.092215
.1229818,-.2809787,7.977045,-.0790927,-.1463574,.9649087
-1.287063,.1977787,9.196557,-.6462355,.5563082,1.355327
-.7656025,.243996,16.88666,.3671619,-.4041202,1.500898
.4776986,.1367064,27.58967,-.1373471,-.6099101,1.206866
.9533846,-.6213762,16.26973,.8038388,-.8156173,1.099049
-.245197,.0318003,8.608322,-.0555955,.1675861,1.181532
.1462513,-.0052899,11.76471,1.07223,-1.114494,1.231645
1.93389,.7512798,20.44477,-.0519226,.1108697,1.139052
.9054747,-.7147936,65.99713,-.6914636,.6133159,1.427092
.0285394,-1.591577,21.5495,.0590694,-.0286366,.6244948
.4801415,.1250214,12.5538,-.3036878,-1.186671,.6565768
.4881579,.1387967,14.87805,-.0732921,-.3315984,.7675193
-.484371,1.667004,14.3472,.0824912,.0334095,1.066822
.3636201,-1.165741,14.47633,-1.5915,-1.759081,.7270607
.3167548,.6240922,15.78192,.0494352,.6721674,1.155517
-.7459581,.0718056,21.2769,.8333728,.0134443,.9955076
1.804231,-1.3743,26.19799,1.402421,-2.998794,.6433576
-.1510806,-.4573128,14.3472,.5887691,-.0888915,1.204686
-1.858695,.3277606,10.04304,-.4697005,.6356421,1.762121
-2.099201,.3054507,6.901005,-1.149035,.9385452,.855396
.029074,-1.808051,20.67432,.3452955,-.2748471,.7831385
-.0838655,-1.310584,11.72166,.3280011,-.2455603,1.022852
1.089506,-.2227494,7.690101,1.221516,-.0236138,.8132595
1.232606,-.4032624,17.934,-1.353614,.7457227,.9882429
.9445843,-.5913016,13.48637,.8354088,-1.07896,1.093286
-.128406,-.5280319,12.69727,-.2831635,-1.076565,1.093286
.6794049,-.2092728,17.934,-.3252385,-.7403628,1.080258
-.9249648,-.04282,9.469154,.8442627,-.355318,1.078362
.481824,.1331998,20.96126,.4528455,-.5145919,1.123507
-.4925901,1.69981,12.3099,-.0051053,.9132555,.9784274
-.7890464,.2386246,10.47346,-.2608295,1.476876,.9753271
-.0644847,1.278685,10.04304,-1.511931,.9335026,1.000211
-.5214359,1.13981,8.063128,-1.241803,.8280848,1.000211
-1.93691,.304839,7.94835,-.6575052,.1498566,1.076551
.3919842,2.918303,8.751794,-1.593263,1.659465,.9753271
.1932992,.2850417,10.96126,-1.036334,.2474787,1.054096
-.6904629,.8781309,12.18078,-1.448322,.7735097,.9923797
.7155502,-1.139866,15.78192,1.253169,-2.548386,1.038194
